date_id,full_date,day,month,month_name,quarter,quarter_name,year,day_of_week,day_name,is_weekend,week_of_year,is_ramadan
20241206,2024-12-06,6,12,December,4,Q4,2024,5,Friday,1,49,0
20241207,2024-12-07,7,12,December,4,Q4,2024,6,Saturday,1,49,0
20241208,2024-12-08,8,12,December,4,Q4,2024,7,Sunday,0,49,0
20241209,2024-12-09,9,12,December,4,Q4,2024,1,Monday,0,50,0
20241210,2024-12-10,10,12,December,4,Q4,2024,2,Tuesday,0,50,0
20241211,2024-12-11,11,12,December,4,Q4,2024,3,Wednesday,0,50,0
20241212,2024-12-12,12,12,December,4,Q4,2024,4,Thursday,0,50,0
20241213,2024-12-13,13,12,December,4,Q4,2024,5,Friday,1,50,0
20241214,2024-12-14,14,12,December,4,Q4,2024,6,Saturday,1,50,0
20241215,2024-12-15,15,12,December,4,Q4,2024,7,Sunday,0,50,0
20241216,2024-12-16,16,12,December,4,Q4,2024,1,Monday,0,51,0
20241217,2024-12-17,17,12,December,4,Q4,2024,2,Tuesday,0,51,0
20241218,2024-12-18,18,12,December,4,Q4,2024,3,Wednesday,0,51,0
20241219,2024-12-19,19,12,December,4,Q4,2024,4,Thursday,0,51,0
20241220,2024-12-20,20,12,December,4,Q4,2024,5,Friday,1,51,0
20241221,2024-12-21,21,12,December,4,Q4,2024,6,Saturday,1,51,0
20241222,2024-12-22,22,12,December,4,Q4,2024,7,Sunday,0,51,0
20241223,2024-12-23,23,12,December,4,Q4,2024,1,Monday,0,52,0
20241224,2024-12-24,24,12,December,4,Q4,2024,2,Tuesday,0,52,0
20241225,2024-12-25,25,12,December,4,Q4,2024,3,Wednesday,0,52,0
20241226,2024-12-26,26,12,December,4,Q4,2024,4,Thursday,0,52,0
20241227,2024-12-27,27,12,December,4,Q4,2024,5,Friday,1,52,0
20241228,2024-12-28,28,12,December,4,Q4,2024,6,Saturday,1,52,0
20241229,2024-12-29,29,12,December,4,Q4,2024,7,Sunday,0,52,0
20241230,2024-12-30,30,12,December,4,Q4,2024,1,Monday,0,1,0
20241231,2024-12-31,31,12,December,4,Q4,2024,2,Tuesday,0,1,0
